state,date,zhvi,RegionID,SizeRank,RegionType,StateName,mortgage_rate,cpi,unemployment_rate,median_household_income,monthly_rate,loan_amount,monthly_payment,monthly_income,affordability_ratio
Louisiana,2010-07-31,162816.06833767946,25,24,state,,4.564,217.605,9.4,68420.0,0.0038033333333333335,130252.85467014357,827.7505504687816,5701.666666666667,6.888146028338647
Louisiana,2010-08-31,162693.36106153173,25,24,state,,4.4275,217.923,9.5,68420.0,0.0036895833333333333,130154.6888492254,816.5731413664307,5701.666666666667,6.982432286623654
Louisiana,2010-09-30,162566.50028791497,25,24,state,,4.346,218.275,9.5,68420.0,0.0036216666666666667,130053.20023033198,809.6803260610692,5701.666666666667,7.041873790368751
Louisiana,2010-10-31,162460.956876399,25,24,state,,4.225,219.035,9.4,68420.0,0.003520833333333333,129968.7655011192,799.9284127070099,5701.666666666667,7.127721151161333
Louisiana,2010-11-30,162259.6301204293,25,24,state,,4.3,219.59,9.8,68420.0,0.003583333333333333,129807.70409634344,804.6408870013602,5701.666666666667,7.085976811239308
Louisiana,2010-12-31,161761.52751514546,25,24,state,,4.714,220.472,9.3,68420.0,0.003928333333333333,129409.22201211637,834.0160611165209,5701.666666666667,6.836399120460204
Louisiana,2011-01-31,160892.85117104326,25,24,state,,4.755,221.187,9.1,67410.0,0.0039625,128714.28093683462,832.7154403248566,5617.5,6.746001968942136
Louisiana,2011-02-28,159940.1610973802,25,24,state,,4.9525,221.898,9.0,67410.0,0.004127083333333333,127952.12887790415,843.105214193994,5617.5,6.66286947990271
Louisiana,2011-03-31,159072.50784268873,25,24,state,,4.836,223.046,9.0,67410.0,0.00403,127258.00627415099,829.5231246104695,5617.5,6.7719631115020285
Louisiana,2011-04-30,158520.02681444198,25,24,state,,4.84,224.093,9.1,67410.0,0.004033333333333333,126816.02145155359,826.9493418154303,5617.5,6.793040052087966
Louisiana,2011-05-31,158118.84296062496,25,24,state,,4.6375,224.806,9.0,67410.0,0.003864583333333333,126495.07436849998,809.4266678407741,5617.5,6.940097507517559
Louisiana,2011-06-30,157905.09871666742,25,24,state,,4.51,224.806,9.1,67410.0,0.0037583333333333336,126324.07897333393,798.7214577211264,5617.5,7.033115168869483
Louisiana,2011-07-31,157763.4625379217,25,24,state,,4.545,225.395,9.0,67410.0,0.0037874999999999996,126210.77003033737,800.6339392868597,5617.5,7.016315102759218
Louisiana,2011-08-31,157666.38685866335,25,24,state,,4.27,226.106,9.0,67410.0,0.003558333333333333,126133.10948693068,779.6431960598217,5617.5,7.2052190391577176
Louisiana,2011-09-30,157501.5801486569,25,24,state,,4.106,226.597,9.0,67410.0,0.0034216666666666666,126001.26411892554,766.7762756258317,5617.5,7.326126509867664
Louisiana,2011-10-31,157395.7393445863,25,24,state,,4.0675,226.75,8.8,67410.0,0.003389583333333333,125916.59147566905,763.4511062595245,5617.5,7.358035051547112
Louisiana,2011-11-30,157250.6188767758,25,24,state,,3.9925,227.169,8.6,67410.0,0.0033270833333333334,125800.49510142066,757.2976098270339,5617.5,7.417823491193947
Louisiana,2011-12-31,156968.2135117326,25,24,state,,3.958,227.223,8.5,67410.0,0.0032983333333333337,125574.57080938609,753.4438077601021,5617.5,7.455765038006155
Louisiana,2012-01-31,156720.4001313561,25,24,state,,3.915,227.842,8.3,67400.0,0.0032624999999999998,125376.32010508487,749.1585728049226,5616.666666666667,7.497300131849683
Louisiana,2012-02-29,156764.15786019948,25,24,state,,3.89,228.329,8.3,67400.0,0.003241666666666667,125411.32628815959,747.5712525776196,5616.666666666667,7.513219171149835
Louisiana,2012-03-31,156922.60135339168,25,24,state,,3.954,228.807,8.2,67400.0,0.0032949999999999998,125538.08108271335,752.9361696234439,5616.666666666667,7.45968502147487
Louisiana,2012-04-30,156976.84889691655,25,24,state,,3.91,229.187,8.2,67400.0,0.0032583333333333336,125581.47911753325,750.0244419383406,5616.666666666667,7.488644839561658
Louisiana,2012-05-31,157349.3460665428,25,24,state,,3.798,228.713,8.2,67400.0,0.003165,125879.47685323426,743.7507134591862,5616.666666666667,7.5518134840416336
Louisiana,2012-06-30,158116.97461217328,25,24,state,,3.675,228.524,8.2,67400.0,0.0030624999999999997,126493.57968973863,738.5582193458214,5616.666666666667,7.604907127892551
Louisiana,2012-07-31,158873.45188682398,25,24,state,,3.55,228.59,8.2,67400.0,0.002958333333333333,127098.76150945919,733.1569822617822,5616.666666666667,7.660933200607739
Louisiana,2012-08-31,159122.95309132666,25,24,state,,3.6019999999999994,229.918,8.1,67400.0,0.0030016666666666664,127298.36247306134,738.0221110895892,5616.666666666667,7.6104314251160075
Louisiana,2012-09-30,159152.8136151303,25,24,state,,3.4975,231.015,7.8,67400.0,0.0029145833333333333,127322.25089210423,730.7089511470608,5616.666666666667,7.686598963718278
Louisiana,2012-10-31,159185.60785854384,25,24,state,,3.3825000000000003,231.638,7.8,67400.0,0.00281875,127348.48628683508,722.7172680876336,5616.666666666667,7.771596051010109
Louisiana,2012-11-30,159192.78763192738,25,24,state,,3.3519999999999994,231.249,7.7,67400.0,0.002793333333333333,127354.23010554191,720.6008740443165,5616.666666666667,7.794421112957526
Louisiana,2012-12-31,159213.09692482502,25,24,state,,3.345,231.221,7.9,67400.0,0.0027875,127370.47753986002,720.2001594022437,5616.666666666667,7.798757877710585
Louisiana,2013-01-31,159483.81808149908,25,24,state,,3.414,231.679,8.0,69950.0,0.0028450000000000003,127587.05446519927,726.2993463179616,5829.166666666667,8.025845949357024
Louisiana,2013-02-28,159444.63849446186,25,24,state,,3.5325,232.937,7.7,69950.0,0.00294375,127555.7107955695,734.5433789745022,5829.166666666667,7.935769123403959
Louisiana,2013-03-31,159646.11933377653,25,24,state,,3.565,232.282,7.5,69950.0,0.0029708333333333336,127716.89546702123,737.7961120112143,5829.166666666667,7.900782576336029
Louisiana,2013-04-30,160126.36421515586,25,24,state,,3.4450000000000003,231.797,7.6,69950.0,0.0028708333333333333,128101.09137212469,731.4318272224741,5829.166666666667,7.969528327475492
Louisiana,2013-05-31,161099.67532889717,25,24,state,,3.536,231.893,7.5,69950.0,0.002946666666666667,128879.74026311774,742.4203170679729,5829.166666666667,7.851572125191414
Louisiana,2013-06-30,162290.7399301473,25,24,state,,4.07,232.445,7.5,69950.0,0.0033916666666666665,129832.59194411786,787.3823285018976,5829.166666666667,7.4032226221757504
Louisiana,2013-07-31,163082.90358897625,25,24,state,,4.37,232.9,7.3,69950.0,0.0036416666666666667,130466.32287118101,814.097316381778,5829.166666666667,7.160282375790351
Louisiana,2013-08-31,164011.25913989256,25,24,state,,4.456,233.456,7.2,69950.0,0.0037133333333333337,131209.00731191406,825.4021283243212,5829.166666666667,7.062214242772392
Louisiana,2013-09-30,164762.91815544103,25,24,state,,4.49,233.544,7.2,69950.0,0.003741666666666667,131810.33452435283,831.8435611914887,5829.166666666667,7.007527543180448
Louisiana,2013-10-31,165407.02504609808,25,24,state,,4.192,233.669,7.2,69950.0,0.003493333333333333,132325.62003687848,811.8843192798294,5829.166666666667,7.179799545626584
Louisiana,2013-11-30,165629.35136924303,25,24,state,,4.255,234.1,6.9,69950.0,0.003545833333333333,132503.48109539444,817.8547466473909,5829.166666666667,7.127386238891449
Louisiana,2013-12-31,165316.7291570494,25,24,state,,4.4575,234.719,6.7,69950.0,0.003714583333333333,132253.38332563953,832.0896043858602,5829.166666666667,7.0054554653029175
Louisiana,2014-01-31,164905.30246117606,25,24,state,,4.432,235.288,6.6,69060.0,0.0036933333333333336,131924.24196894086,828.0263708024438,5755.0,6.950261734324724
Louisiana,2014-02-28,164648.9600165036,25,24,state,,4.3025,235.547,6.7,69060.0,0.003585416666666667,131719.1680132029,816.6828812975789,5755.0,7.0467988637844625
Louisiana,2014-03-31,164500.3569625348,25,24,state,,4.3425,236.028,6.7,69060.0,0.0036187500000000004,131600.28557002786,819.0409346988079,5755.0,7.026510832595113
Louisiana,2014-04-30,164568.87796828608,25,24,state,,4.3375,236.468,6.2,69060.0,0.003614583333333334,131655.10237462886,818.9946390513486,5755.0,7.0269080230684855
Louisiana,2014-05-31,164799.96891936238,25,24,state,,4.192,236.918,6.3,69060.0,0.003493333333333333,131839.97513548992,808.9046432347394,5755.0,7.114559235296579
Louisiana,2014-06-30,165391.344742988,25,24,state,,4.1625,237.231,6.1,69060.0,0.0034687499999999996,132313.0757943904,809.5323519032747,5755.0,7.1090426299449785
Louisiana,2014-07-31,166302.1517089293,25,24,state,,4.13,237.498,6.2,69060.0,0.0034416666666666662,133041.72136714344,811.4750376784833,5755.0,7.092023454552898
Louisiana,2014-08-31,167027.0979715277,25,24,state,,4.115,237.46,6.1,69060.0,0.0034291666666666667,133621.67837722215,813.8481137051724,5755.0,7.071344029783949
Louisiana,2014-09-30,167581.24676637535,25,24,state,,4.1625,237.477,5.9,69060.0,0.0034687499999999996,134064.9974131003,820.2511506299273,5755.0,7.0161437696007365
Louisiana,2014-10-31,167899.50349632333,25,24,state,,4.036,237.43,5.7,69060.0,0.0033633333333333328,134319.60279705867,811.9526914259876,5755.0,7.087851374558303
Louisiana,2014-11-30,168575.33283026025,25,24,state,,3.9975,236.983,5.8,69060.0,0.0033312500000000004,134860.2662642082,812.2245150411009,5755.0,7.085479314434114
Louisiana,2014-12-31,169518.8402297287,25,24,state,,3.864,236.252,5.6,69060.0,0.00322,135615.07218378296,806.3782167773219,5755.0,7.136849533212552
Louisiana,2015-01-31,170533.00636296585,25,24,state,,3.67,234.747,5.7,72790.0,0.003058333333333333,136426.4050903727,796.1678922459846,6065.833333333333,7.618786681062527
Louisiana,2015-02-28,171530.24762537066,25,24,state,,3.71,235.342,5.5,72790.0,0.0030916666666666666,137224.19810029652,803.9262800223642,6065.833333333333,7.545260658930803
Louisiana,2015-03-31,172318.16378243038,25,24,state,,3.77,235.976,5.4,72790.0,0.0031416666666666663,137854.5310259443,812.3094766001359,6065.833333333333,7.467392056930631
Louisiana,2015-04-30,173210.08641621476,25,24,state,,3.672,236.222,5.4,72790.0,0.0030600000000000002,138568.0691329718,808.822836717174,6065.833333333333,7.49958218038595
Louisiana,2015-05-31,174179.09035825814,25,24,state,,3.84,237.001,5.6,72790.0,0.0031999999999999997,139343.27228660652,826.6363048843464,6065.833333333333,7.337971121631291
Louisiana,2015-06-30,174952.86943127646,25,24,state,,3.9825,237.657,5.3,72790.0,0.00331875,139962.29554502116,841.7429723173817,6065.833333333333,7.206277370672472
Louisiana,2015-07-31,175518.9752052405,25,24,state,,4.046,238.034,5.2,72790.0,0.003371666666666667,140415.18016419242,849.6116140462622,6065.833333333333,7.1395367401404695
Louisiana,2015-08-31,175806.42829068928,25,24,state,,3.905,238.033,5.1,72790.0,0.003254166666666667,140645.14263255143,839.5877896838439,6065.833333333333,7.224775548031124
Louisiana,2015-09-30,176325.78418138434,25,24,state,,3.89,237.498,5.0,72790.0,0.003241666666666667,141060.62734510747,840.8560294742923,6065.833333333333,7.213878619774808
Louisiana,2015-10-31,177161.5913611491,25,24,state,,3.796,237.733,5.0,72790.0,0.0031633333333333335,141729.2730889193,837.2368730915199,6065.833333333333,7.245062333357438
Louisiana,2015-11-30,178005.58771263182,25,24,state,,3.9425,238.017,5.1,72790.0,0.003285416666666667,142404.47017010546,853.1541591654232,6065.833333333333,7.109891299442394
Louisiana,2015-12-31,179158.3635841289,25,24,state,,3.964,237.761,5.0,72790.0,0.0033033333333333335,143326.69086730314,860.4505860813089,6065.833333333333,7.049601024689334
Louisiana,2016-01-31,180044.18344551363,25,24,state,,3.8725,237.652,4.8,75380.0,0.0032270833333333335,144035.3467564109,857.1458454825761,6281.666666666667,7.3285855607572445
Louisiana,2016-02-29,180791.96380128988,25,24,state,,3.66,237.336,4.9,75380.0,0.00305,144633.57104103192,843.2477218604162,6281.666666666667,7.4493728281977845
Louisiana,2016-03-31,180816.22703655585,25,24,state,,3.694,238.08,5.0,75380.0,0.0030783333333333335,144652.9816292447,846.1384861057649,6281.666666666667,7.423922643652776
Louisiana,2016-04-30,180908.9324540602,25,24,state,,3.605,238.992,5.1,75380.0,0.0030041666666666667,144727.1459632482,839.3108634979621,6281.666666666667,7.484314739459963
Louisiana,2016-05-31,180970.23510401984,25,24,state,,3.6,239.557,4.8,75380.0,0.0030000000000000005,144776.18808321588,839.1884424576094,6281.666666666667,7.485406553348687
Louisiana,2016-06-30,181262.18677797425,25,24,state,,3.568,240.222,4.9,75380.0,0.0029733333333333335,145009.7494223794,837.9375382086552,6281.666666666667,7.496581045999716
Louisiana,2016-07-31,181085.6384758718,25,24,state,,3.44,240.101,4.8,75380.0,0.0028666666666666667,144868.51078069743,826.7676842134299,6281.666666666667,7.597861874152614
Louisiana,2016-08-31,181023.8379947829,25,24,state,,3.435,240.545,4.9,75380.0,0.0028625,144819.07039582633,826.083016974316,6281.666666666667,7.604159070688136
Louisiana,2016-09-30,180857.37317928337,25,24,state,,3.46,241.176,5.0,75380.0,0.0028833333333333332,144685.8985434267,827.3354218394561,6281.666666666667,7.5926480371169465
Louisiana,2016-10-31,181088.4333075649,25,24,state,,3.47,241.741,4.9,75380.0,0.002891666666666667,144870.74664605194,829.1992046180641,6281.666666666667,7.5755821178821
Louisiana,2016-11-30,181015.67189087305,25,24,state,,3.77,242.026,4.7,75380.0,0.0031416666666666663,144812.53751269844,853.3096132323651,6281.666666666667,7.36153275347679
Louisiana,2016-12-31,180988.86559709624,25,24,state,,4.198,242.637,4.7,75380.0,0.0034983333333333338,144791.092477677,888.873167153425,6281.666666666667,7.066999993692478
Louisiana,2017-01-31,180563.20521598784,25,24,state,,4.15,243.618,4.7,76710.0,0.0034583333333333337,144450.56417279027,882.7421974432822,6392.5,7.241638633017462
Louisiana,2017-02-28,180248.6873176685,25,24,state,,4.1675,244.006,4.6,76710.0,0.003472916666666667,144198.9498541348,882.673726538512,6392.5,7.242200382545416
Louisiana,2017-03-31,179842.79396435354,25,24,state,,4.196,243.892,4.4,76710.0,0.0034966666666666666,143874.23517148284,883.0766599755794,6392.5,7.238895884958366
Louisiana,2017-04-30,179574.92688242963,25,24,state,,4.045,244.193,4.4,76710.0,0.0033708333333333333,143659.94150594372,869.1616691753618,6392.5,7.3547882134114815
Louisiana,2017-05-31,179129.35543779447,25,24,state,,4.01,244.004,4.4,76710.0,0.0033416666666666664,143303.48435023558,864.1085290779695,6392.5,7.3977975970460506
Louisiana,2017-06-30,178818.94979398893,25,24,state,,3.904,244.163,4.3,76710.0,0.0032533333333333333,143055.15983519115,853.8925208252634,6392.5,7.486305177871597
Louisiana,2017-07-31,178883.72125101587,25,24,state,,3.9675,244.243,4.3,76710.0,0.0033062499999999997,143106.9770008127,859.4196934023606,6392.5,7.438158619210483
Louisiana,2017-08-31,179407.1628481172,25,24,state,,3.88,245.183,4.4,76710.0,0.0032333333333333333,143525.73027849378,854.7289163917669,6392.5,7.478979448812732
Louisiana,2017-09-30,180240.497372804,25,24,state,,3.805,246.435,4.3,76710.0,0.0031708333333333332,144192.39789824322,852.526059208769,6392.5,7.498304516266507
Louisiana,2017-10-31,180997.64035943305,25,24,state,,3.895,246.626,4.2,76710.0,0.003245833333333333,144798.11228754645,863.5495868266509,6392.5,7.402585905334041
Louisiana,2017-11-30,181488.34221828272,25,24,state,,3.922,247.284,4.2,76710.0,0.0032683333333333336,145190.6737746262,868.1378173664283,6392.5,7.363462197041716
Louisiana,2017-12-31,181660.95673685908,25,24,state,,3.95,247.805,4.1,76710.0,0.0032916666666666667,145328.76538948726,871.3000629665491,6392.5,7.336737677069834
Louisiana,2018-01-31,182029.7577795242,25,24,state,,4.032500000000001,248.859,4.0,77700.0,0.0033604166666666674,145623.80622361935,879.9913515665138,6475.0,7.358026858415767
Louisiana,2018-02-28,182425.8793552844,25,24,state,,4.33,249.529,4.1,77700.0,0.003608333333333333,145940.70348422753,907.217906139561,6475.0,7.137204806233095
Louisiana,2018-03-31,183166.5084178132,25,24,state,,4.444,249.577,4.0,77700.0,0.003703333333333333,146533.20673425056,920.760979208733,6475.0,7.032226762654917
Louisiana,2018-04-30,183401.2403253088,25,24,state,,4.4675,250.227,4.0,77700.0,0.0037229166666666665,146720.99226024706,923.984347449704,6475.0,7.007694467846447
Louisiana,2018-05-31,183364.94752787976,25,24,state,,4.586,250.792,3.8,77700.0,0.0038216666666666672,146691.95802230382,934.1461590164495,6475.0,6.931463494767719
Louisiana,2018-06-30,182664.35211022705,25,24,state,,4.57,251.018,4.0,77700.0,0.0038083333333333337,146131.48168818164,929.1814509965739,6475.0,6.968498986990513
Louisiana,2018-07-31,182409.69192203044,25,24,state,,4.5275,251.214,3.8,77700.0,0.003772916666666666,145927.75353762435,924.1905351647812,6475.0,7.006131045093987
Louisiana,2018-08-31,182346.7130738788,25,24,state,,4.55,251.663,3.8,77700.0,0.0037916666666666667,145877.37045910305,925.8260835191077,6475.0,6.9937541351051875
Louisiana,2018-09-30,182620.855282106,25,24,state,,4.6275,252.182,3.7,77700.0,0.0038562500000000003,146096.68422568482,933.9802489783308,6475.0,6.932694783517018
Louisiana,2018-10-31,182307.2852248012,25,24,state,,4.83,252.772,3.8,77700.0,0.004025,145845.82817984096,950.156730898251,6475.0,6.814665190950887
Louisiana,2018-11-30,182311.02874372728,25,24,state,,4.866,252.594,3.8,77700.0,0.004055,145848.82299498183,953.3584485550443,6475.0,6.791779114994806
Louisiana,2018-12-31,182540.8125638248,25,24,state,,4.6375,252.767,3.9,77700.0,0.003864583333333333,146032.65005105984,934.4452494841355,6475.0,6.929244922133802
Louisiana,2019-01-31,183424.0489121497,25,24,state,,4.464,252.561,4.0,83260.0,0.0037200000000000006,146739.23912971976,923.7947066826854,6938.333333333333,7.510687475411768
Louisiana,2019-02-28,184704.588886594,25,24,state,,4.37,253.319,3.8,83260.0,0.0036416666666666667,147763.6711092752,922.0311070432768,6938.333333333333,7.525053417755972
Louisiana,2019-03-31,186294.0277653757,25,24,state,,4.265,254.277,3.8,83260.0,0.003554166666666666,149035.22221230058,920.7670704823664,6938.333333333333,7.535383872599307
Louisiana,2019-04-30,187718.38955655976,25,24,state,,4.1425,255.233,3.7,83260.0,0.0034520833333333335,150174.71164524782,917.0674242459826,6938.333333333333,7.565783223668713
Louisiana,2019-05-31,188729.6040447084,25,24,state,,4.072,255.296,3.6,83260.0,0.0033933333333333333,150983.68323576672,915.8300277255978,6938.333333333333,7.576005506790618
Louisiana,2019-06-30,189273.5635975358,25,24,state,,3.8025,255.213,3.6,83260.0,0.00316875,151418.85087802864,895.0363409861866,6938.333333333333,7.7520129804879225
Louisiana,2019-07-31,189790.07673014133,25,24,state,,3.765,255.802,3.7,83260.0,0.0031375,151832.06138411307,894.2409795591411,6938.333333333333,7.758907824548498
Louisiana,2019-08-31,190125.31240500297,25,24,state,,3.616,256.036,3.6,83260.0,0.003013333333333333,152100.2499240024,883.010233794751,6938.333333333333,7.857591076284282
Louisiana,2019-09-30,190275.9031456824,25,24,state,,3.605,256.43,3.5,83260.0,0.0030041666666666667,152220.7225165459,882.7680889256891,6938.333333333333,7.8597464276004185
Louisiana,2019-10-31,190413.348954474,25,24,state,,3.688,257.155,3.6,83260.0,0.0030733333333333337,152330.67916357922,890.5320423702902,6938.333333333333,7.7912225537285265
Louisiana,2019-11-30,190950.68302393216,25,24,state,,3.695,257.879,3.6,83260.0,0.0030791666666666663,152760.54641914574,893.6495457473724,6938.333333333333,7.764042813372329
Louisiana,2019-12-31,192001.0371394081,25,24,state,,3.72,258.63,3.6,83260.0,0.0031000000000000003,153600.8297115265,900.7381937192146,6938.333333333333,7.702941189475315
Louisiana,2020-01-31,193477.3004682775,25,24,state,,3.624,259.127,3.6,81580.0,0.00302,154781.840374622,899.2747838683207,6798.333333333333,7.55979535430719
Louisiana,2020-02-29,194830.808331264,25,24,state,,3.4650000000000003,259.25,3.5,81580.0,0.0028875,155864.6466650112,891.6910983329145,6798.333333333333,7.624090165353611
Louisiana,2020-03-31,195866.233166626,25,24,state,,3.45,258.076,4.4,81580.0,0.0028750000000000004,156692.9865333008,895.1216831675625,6798.333333333333,7.594870575893219
Louisiana,2020-04-30,196691.7066867216,25,24,state,,3.306,256.032,14.8,81580.0,0.002755,157353.36534937727,886.3490337524416,6798.333333333333,7.670040891850417
Louisiana,2020-05-31,196961.71803771987,25,24,state,,3.2325,255.802,13.2,81580.0,0.00269375,157569.3744301759,881.2011084543624,6798.333333333333,7.714848821806061
Louisiana,2020-06-30,196860.1959020372,25,24,state,,3.1625,257.042,11.0,81580.0,0.0026354166666666665,157488.15672162978,874.7183403392996,6798.333333333333,7.772025599344684
Louisiana,2020-07-31,196689.1663504159,25,24,state,,3.016,258.352,10.2,81580.0,0.002513333333333333,157351.33308033273,861.4473197780587,6798.333333333333,7.89175748446793
Louisiana,2020-08-31,197401.0223239296,25,24,state,,2.935,259.316,8.4,81580.0,0.0024458333333333333,157920.8178591437,857.6782708789452,6798.333333333333,7.926437644696803
Louisiana,2020-09-30,199267.9468049532,25,24,state,,2.89,259.997,7.8,81580.0,0.0024083333333333335,159414.35744396257,861.9449655726612,6798.333333333333,7.887201161174645
Louisiana,2020-10-31,201185.70942570188,25,24,state,,2.834,260.319,6.9,81580.0,0.002361666666666667,160948.56754056152,865.4271941080303,6798.333333333333,7.855465346614362
Louisiana,2020-11-30,202569.5534783029,25,24,state,,2.765,260.911,6.7,81580.0,0.0023041666666666666,162055.64278264233,865.4357024234977,6798.333333333333,7.855388117564156
Louisiana,2020-12-31,203119.9244299013,25,24,state,,2.684,262.045,6.7,81580.0,0.0022366666666666668,162495.93954392103,860.8283120695805,6798.333333333333,7.89743231956319
Louisiana,2021-01-31,203494.78096526125,25,24,state,,2.735,262.687,6.4,81270.0,0.0022791666666666668,162795.82477220902,866.8016372302556,6772.5,7.813206285166448
Louisiana,2021-02-28,204256.6112536971,25,24,state,,2.81,263.579,6.2,81270.0,0.002341666666666667,163405.2890029577,876.5488770017187,6772.5,7.726323286347352
Louisiana,2021-03-31,205213.1907636801,25,24,state,,3.0825,264.961,6.1,81270.0,0.0025687500000000003,164170.55261094408,904.688883096514,6772.5,7.485998918014223
Louisiana,2021-04-30,206196.53353616537,25,24,state,,3.06,266.614,6.1,81270.0,0.00255,164957.2268289323,907.0121465677124,6772.5,7.466823929126293
Louisiana,2021-05-31,207184.94349295925,25,24,state,,2.9625,268.383,5.8,81270.0,0.00246875,165747.95479436743,902.6372778255723,6772.5,7.503013853266466
Louisiana,2021-06-30,208483.7036359732,25,24,state,,2.975,270.654,5.9,81270.0,0.002479166666666667,166786.96290877857,909.4174577817795,6772.5,7.447074984154422
Louisiana,2021-07-31,209512.73995153257,25,24,state,,2.868,271.903,5.4,81270.0,0.0023899999999999998,167610.19196122605,904.287839380397,6772.5,7.489318892799005
Louisiana,2021-08-31,209793.1410800296,25,24,state,,2.8425,272.676,5.1,81270.0,0.0023687499999999998,167834.51286402368,903.2137285642259,6772.5,7.498225265868974
Louisiana,2021-09-30,209509.8222951431,25,24,state,,2.9,273.91,4.7,81270.0,0.0024166666666666664,167607.85783611448,907.1439756783685,6772.5,7.465738826006619
Louisiana,2021-10-31,209794.3229418546,25,24,state,,3.0675,276.55,4.5,81270.0,0.00255625,167835.4583534837,923.5199647176203,6772.5,7.333355269770254
Louisiana,2021-11-30,210923.01756262875,25,24,state,,3.0675,278.919,4.1,81270.0,0.00255625,168738.41405010302,928.4885072488842,6772.5,7.2941129019108155
Louisiana,2021-12-31,212412.9003198997,25,24,state,,3.098,280.845,3.9,81270.0,0.0025816666666666666,169930.32025591977,937.8586538231897,6772.5,7.221237413966208
Louisiana,2022-01-31,214102.5185037969,25,24,state,,3.4450000000000003,282.543,4.0,79500.0,0.0028708333333333333,171282.0148030375,977.9863365394735,6625.0,6.774123269903783
Louisiana,2022-02-28,215732.51892852905,25,24,state,,3.7625,284.5,3.9,79500.0,0.0031354166666666666,172586.01514282325,1016.2299049501304,6625.0,6.519194099415043
Louisiana,2022-03-31,217645.8207780804,25,24,state,,4.172,287.674,3.7,79500.0,0.0034766666666666665,174116.65662246433,1066.263108438121,6625.0,6.213288209609357
Louisiana,2022-04-30,219451.4412822036,25,24,state,,4.9825,288.561,3.7,79500.0,0.004152083333333333,175561.15302576288,1160.024895185691,6625.0,5.711084328875116
Louisiana,2022-05-31,220946.27500682705,25,24,state,,5.23,291.298,3.6,79500.0,0.004358333333333334,176757.02000546164,1194.8166439583206,6625.0,5.544783823944709
Louisiana,2022-06-30,222392.93529644687,25,24,state,,5.522,294.957,3.6,79500.0,0.004601666666666667,177914.3482371575,1235.0281760785256,6625.0,5.364250086209182
Louisiana,2022-07-31,223102.8534538828,25,24,state,,5.4125,294.913,3.5,79500.0,0.004510416666666667,178482.28276310625,1226.728934271525,6625.0,5.400541077099611
Louisiana,2022-08-31,222915.0320329379,25,24,state,,5.2225,295.097,3.6,79500.0,0.004352083333333334,178332.0256263503,1204.635761613573,6625.0,5.499587685431166
Louisiana,2022-09-30,221463.5172183551,25,24,state,,6.112,296.349,3.5,79500.0,0.005093333333333333,177170.8137746841,1296.4830664918409,6625.0,5.1099780407673325
Louisiana,2022-10-31,219890.4135007907,25,24,state,,6.9,298.007,3.6,79500.0,0.005750000000000001,175912.33080063257,1378.4492573917519,6625.0,4.806125408297994
Louisiana,2022-11-30,218451.776765052,25,24,state,,6.805,298.786,3.6,79500.0,0.005670833333333333,174761.4214120416,1358.3476169880116,6625.0,4.877249326420742
Louisiana,2022-12-31,217161.5974799329,25,24,state,,6.364,298.832,3.5,79500.0,0.0053033333333333335,173729.27798394635,1299.7566870244239,6625.0,5.097107840365748
Louisiana,2023-01-31,216289.56713498896,25,24,state,,6.2725,300.42,3.5,82690.0,0.005227083333333334,173031.65370799118,1284.2085877712493,6890.833333333333,5.365820941356895
Louisiana,2023-02-28,215655.9709178159,25,24,state,,6.2575,301.45,3.6,82690.0,0.005214583333333334,172524.77673425272,1278.762392421691,6890.833333333333,5.388673747500214
Louisiana,2023-03-31,216042.93236268687,25,24,state,,6.544,301.821,3.5,82690.0,0.0054533333333333335,172834.3458901495,1313.4796004600075,6890.833333333333,5.246243132302947
Louisiana,2023-04-30,216523.71835898096,25,24,state,,6.342499999999999,302.845,3.4,82690.0,0.0052854166666666666,173218.9746871848,1293.5054226105585,6890.833333333333,5.327255079786386
Louisiana,2023-05-31,216939.4950066969,25,24,state,,6.425,303.334,3.6,82690.0,0.005354166666666667,173551.59600535754,1305.3574508778893,6890.833333333333,5.278886123259997
Louisiana,2023-06-30,216523.6366899864,25,24,state,,6.714,304.014,3.6,82690.0,0.005595,173218.90935198913,1335.876191526757,6890.833333333333,5.158287404956204
Louisiana,2023-07-31,215587.85366551296,25,24,state,,6.84,304.609,3.5,82690.0,0.0057,172470.28293241037,1344.5642789258436,6890.833333333333,5.124956419962561
Louisiana,2023-08-31,214478.25632536408,25,24,state,,7.072,306.082,3.7,82690.0,0.005893333333333334,171582.60506029127,1364.3304981261726,6890.833333333333,5.050706806596705
Louisiana,2023-09-30,213372.7385394929,25,24,state,,7.2,307.276,3.7,82690.0,0.006000000000000001,170698.19083159431,1372.0519316786274,6890.833333333333,5.022283176193477
Louisiana,2023-10-31,212380.6980778981,25,24,state,,7.62,307.696,3.9,82690.0,0.006350000000000001,169904.5584623185,1414.3701892759484,6890.833333333333,4.87201539284487
Louisiana,2023-11-30,211557.2382309448,25,24,state,,7.442,308.148,3.7,82690.0,0.006201666666666667,169245.79058475583,1388.2339411686935,6890.833333333333,4.963740713277938
Louisiana,2023-12-31,210859.65733626767,25,24,state,,6.815,308.741,3.8,82690.0,0.0056791666666666666,168687.72586901416,1312.263433935405,6890.833333333333,5.251105193618105
Louisiana,2024-01-31,209921.31115219204,25,24,state,,6.6425,309.698,3.7,83730.0,0.005535416666666667,167937.04892175365,1287.1846023457697,6977.5,5.420745390586696
